"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cyp2d26",6.35428347897079,0.918547114394946,1.1257385749744,0.815950643261764,0.414528365426035,0.578478477389861
"Adamts20",22.3581851825538,-1.84276705395268,1.14459832008477,-1.60996833702866,0.107404768800875,0.219658352733431
"Ndufa6",1333.15422529707,0.116772060359864,0.128540354836763,0.908446693710751,0.363642265271773,0.52878349124791
"Twf1",1095.55997003083,0.172925669945623,0.159856524578479,1.08175547042328,0.2793611978847,0.440623288095669
"Smdt1",1444.11114847521,0.510730339351836,0.140875844640193,3.62539327204233,0.000288522038531151,0.00178515872533783
"Naga",3268.82462730101,0.243844407993978,0.170473673634827,1.43039334341043,0.15260415768192,0.285156669106973
"Nell2",0.859091708889716,0.658316821735374,4.54790589621737,0.144751636634108,0.884906968313164,NA
"Wbp2nl",0.685186046408138,0,6.34335724256334,0,1,NA
"Sept3",228.906821581636,-1.15295898897236,0.923800961612185,-1.24805995759114,0.212009100836767,0.362367698707112
"Slc38a2",13796.9004101315,-0.351826213583916,0.199745147499239,-1.76137552270328,0.0781748651091961,0.17274069939087
"Srebf2",5545.72389326579,-0.280154744154514,0.158794136973284,-1.76426377884247,0.0776875792132037,0.171834018613524
"Slc38a4",336.956463277186,-3.54198323647493,0.574274321853672,-6.16775485458227,6.92664182275096e-10,2.11026286642836e-08
"Rpap3",229.996653700181,-0.133242381043341,0.224485124291179,-0.593546594519613,0.552815409846753,0.700254849175715
"Endou",48.3646674449583,-2.83556819192227,0.646369135541137,-4.38691768527645,1.1496827380888e-05,0.000111397343543645
"Rapgef3",259.315497561199,-1.64123002532735,0.411247349792172,-3.99085860652176,6.5834522541907e-05,0.000499722075185753
"Xrcc6",511.989831010308,0.129559121693624,0.172436940039603,0.751342036479357,0.452446836796602,0.613454638005907
"Desi1",720.722390397399,0.019222979977722,0.143333441461679,0.134113712624848,0.89331265649681,0.939098910902579
"Pmm1",361.35154860444,-0.345714295252546,0.222643034258577,-1.55277391185315,0.120477157327564,0.23937674699625
"Hdac7",2754.38313069766,-1.02317171143609,0.230281721561162,-4.44313037309106,8.86594055369762e-06,8.88811962243362e-05
"Polr3h",224.917583033881,-0.0836258861362921,0.268718607078338,-0.311202439777135,0.75564672839247,0.850497099095918
"Aco2",2940.70853025983,0.0955349924975577,0.0924028850016442,1.03389620893176,0.301184687510205,0.465047962961569
"Vdr",745.034796986645,1.82215059440306,0.41397753144201,4.40156881958291,1.07470968605453e-05,0.000104978985520914
"Col2a1",6.03405315303705,-1.62952019359798,2.28214824609165,-0.714029071682198,0.475209202963609,0.63251955655921
"Hoxc5",0.281419631337821,3.50621015505978,6.25935611273497,0.560155084949748,0.575373660153823,NA
"Gtsf1",2.17880507958295,4.14114486746519,2.92163897758266,1.41740471674962,0.156364634445515,NA
"Nckap1l",15036.3571799005,0.62376550359377,0.221410110872917,2.81724037413899,0.0048438258711396,0.0188647282681388
"Pde1b",4116.38954647924,0.381541737772922,0.24308788506486,1.56956294910016,0.116516823896922,0.233436923559157
"Ppp1r1a",88.6537961700566,0.499646085818498,0.544903359818332,0.916944402737904,0.35917177463833,0.524576737297679
"Glycam1",2.35709623144078,0,4.65736523014857,0,1,NA
"Shisa9",8.8171217993522,-2.38774497376077,1.37714320901864,-1.73383926822127,0.0829466060606669,0.180676754768449
"Tnfrsf17",3.23440241693937,-1.30119997571182,2.82143297703699,-0.461184081387716,0.64466654149308,0.77141822042687
"Txndc11",1312.69182001317,-0.124279492332789,0.106528940748956,-1.16662656606775,0.243361210064271,0.399568479051842
"Litaf",42127.4669380689,1.76504228042396,0.241018584805037,7.32326215362906,2.42014355545793e-13,1.64454015775009e-11
"Prm1",1.0011771301993,0.182503191503964,3.54437103395018,0.0514909950893502,0.958934277212124,NA
"Nubp1",402.036248492493,-0.00339933527799395,0.246387321946361,-0.0137967134475125,0.988992164573815,0.993762166337314
"Ciita",2017.0996524834,-0.798857873343232,0.410196904022831,-1.94749854401331,0.0514749941402337,0.124593880039912
"Emp2",4205.04164889449,-1.48514932464913,0.468508951196347,-3.1699486655629,0.00152465871144408,0.00715582312347135
"1810013L24Rik",2446.70563977021,0.184790207956918,0.159070676886082,1.16168618613005,0.245362958893998,0.401547401524009
"Bcl6",2455.13165930264,-0.0602526981392341,0.187236796354566,-0.321799450280783,0.747604630779264,0.845408532876792
"Trp63",7.79981391407849,-0.798055732581388,1.74446286209203,-0.457479347897568,0.647326543049131,0.773305350424496
"Cldn1",892.523914489518,-0.760982928252351,0.450583724284094,-1.68888241460881,0.0912419659144824,0.194016419765639
"Il1rap",4754.76102804677,1.12208963156521,0.245514270405481,4.57036419802405,4.8687734259212e-06,5.31383099676832e-05
"Anks3",1254.64610855274,-0.116865532682359,0.119195725048256,-0.980450705216539,0.326863691138881,0.492106023389805
"Nudt16l1",419.367550025465,0.485377528756438,0.142302745329134,3.41087958376207,0.000647536821082227,0.0035201227745023
"Mgrn1",3016.84414844317,-0.512400098705506,0.119268268853607,-4.29619800497346,1.73752398269903e-05,0.00015660762586853
"4930562C15Rik",103.575517534104,-1.42968020797222,0.809336346487361,-1.76648461937641,0.0773145797155098,0.171397101613291
"Srl",48.8843307059014,-0.186317750618416,0.748797498408845,-0.248822613609596,0.803497997997121,0.884419340143461
"Crebbp",3791.11780669395,-0.500085404235481,0.140803075761582,-3.5516653420431,0.000382801398595638,0.00225851380092534
"Fgf12",2.07166988200684,-5.04225091181115,3.48729614187149,-1.44589123110869,0.148207711820275,NA
"Zfp251",276.336060657731,-0.616068230961289,0.191850810023297,-3.21118389276792,0.00132189314347102,0.00636471593940498
"Hes1",730.96254609881,-0.426388724251258,0.331029212450592,-1.28806977817675,0.19772167443859,0.344656708655
"Zfp263",6092.01259199492,0.423405282737397,0.17247066042458,2.45494092557585,0.0140907742009273,0.0448248951732736
"Atp13a3",6893.6861695106,0.216810213619995,0.212398544514885,1.0207707125074,0.30736308329431,0.471744832446899
"Mefv",4789.89474760626,2.89783659130912,0.397771416911651,7.28518055371674,3.21239785409543e-13,2.0832600025584e-11
"Glyr1",5284.21824069754,0.0469793405491077,0.109949513369501,0.427281022983948,0.669174653258451,0.789740289645574
"Tmem44",268.138391760352,-1.9347682457555,0.431039236645535,-4.48861282516272,7.16884534122377e-06,7.39550388369546e-05
"Lsg1",803.111083035729,-0.292194039157574,0.142773844379552,-2.04655159652914,0.0407021315108541,0.103841595393918
"Rogdi",1982.03873305584,0.670835094204427,0.280190505874196,2.39421065361019,0.0166561795527837,0.051193594932243
"Sept12",0.289147507498333,-1.95142579114276,6.3126719615602,-0.309128337893302,0.757223903648027,NA
"Eef2kmt",322.439501948305,0.217886760605863,0.223041179118896,0.976890283070619,0.328623472852769,0.493834651165349
"Ercc4",501.951573617333,-0.480556115330806,0.156939630329728,-3.06204439453033,0.00219830846314599,0.00971919744568844
"Gpt",797.82249896034,-1.51346315087453,0.405558874184269,-3.73179641036994,0.000190119130248889,0.00124533607990775
"Apod",73.7141192916241,-3.98376054687158,0.934623982133468,-4.26242063442224,2.02224330754758e-05,0.000178764935823875
"Adck5",309.294962445609,-0.20204159222677,0.361261588515609,-0.559266743682715,0.575979688311534,0.720056286352678
"Cyc1",1761.56378000875,0.33831073039003,0.129302799037885,2.61642232733806,0.00888565780796315,0.0308334693340711
"Sharpin",1780.7590560432,-0.202230936659501,0.0993668439070931,-2.03519532982837,0.0418312227914279,0.106098698637979
"Maf1",2155.32629645293,-0.541468712323761,0.124371098647988,-4.35365384892432,1.33887056953991e-05,0.000125300647493049
"Hgh1",170.322275624917,0.158046614714507,0.422513339016439,0.374063017944998,0.708357432091213,0.817291740173317
"Dgat1",23458.6718244012,1.53047260266241,0.361572000767753,4.23282942100783,2.30769536240705e-05,0.000201042200775138
"Hsf1",1590.23469135051,-0.0967515100412987,0.112670148190947,-0.858714678153523,0.390497950350144,0.555711836337234
"Bop1",1198.95575384994,0.266942490786627,0.156430773872709,1.70645765010307,0.0879229048285353,0.188782398621401
"Mroh1",4690.69855930095,0.804386936566202,0.160183605214389,5.02165583980717,5.12279146963961e-07,7.53899320894514e-06
"Fbxl6",988.940450629943,0.0161085994183547,0.146626291703813,0.109861602794226,0.912519134689868,0.951037713794875
"Slc52a2",375.784833408483,0.43155681747522,0.257343795443037,1.67696608629037,0.0935491137506476,0.197559558595261
"Gpaa1",1200.21361839761,0.513500112997232,0.122890239907344,4.17852641010707,2.93403930447533e-05,0.000247469510467593
"Oplah",929.676582169671,-0.517481079067108,0.210969408718827,-2.45287258569696,0.0141720527338027,0.0450101630108925
"Grina",30844.5760255644,1.40091350546514,0.240013779159622,5.83680449668457,5.32114711168398e-09,1.32216547231334e-07
"Plec",8175.42189827816,0.344109905761308,0.152188307866199,2.26107978060866,0.0237543171952379,0.0676410053638716
"Scrib",2225.03498248237,-0.0792004483906468,0.116543433880762,-0.67957881240807,0.49677118910276,0.651401880874447
"Tsta3",689.978174317383,0.359739236034648,0.122413035250968,2.93873307934176,0.00329556758391352,0.0136368614691513
"Pycrl",257.836647548392,0.618337680805571,0.201868747755279,3.06306789773703,0.00219080345555041,0.00969149935091914
"Naprt",250.8004664662,-0.0599398366074112,0.164285220766837,-0.364852275375891,0.715221680777423,0.822289219425507
"Gsdmd",3546.72667902963,0.506577526013495,0.195684879042566,2.5887412890155,0.00963274346443392,0.0329719990375904
"Ly6h",0.397987466675577,-1.95141837682782,6.31267236807989,-0.309127143473372,0.757224812193192,NA
"Gpihbp1",439.882670687409,-1.89455388219842,0.559472400216113,-3.38632233058608,0.000708361282458881,0.00379663185306922
"Rhpn1",50.996161581381,-1.40909050188195,0.902320035785779,-1.56163051467083,0.118375056582062,0.236070404404881
"Ly6g",231.889013879256,0.137156704822569,0.833509470714438,0.164553265009702,0.869295618751048,0.925188395666298
"Ly6f",1.19906566550312,-0.0303690072469939,3.35513763117052,-0.00905149373452051,0.992778051512308,NA
"Ly6c2",2063.62089237048,-0.714052455756813,0.357883966821234,-1.99520660872044,0.0460203505612343,0.114004130436128
"Ly6i",193.689711481384,1.09933464880381,0.466106120847274,2.35855012331842,0.0183464819786682,0.055269307410294
"Ly6e",19302.8906018358,-0.421256386583619,0.182732402684811,-2.30531848973841,0.0211487427566664,0.0617243138270661
"Cyp11b2",0.237611932270568,3.28082761014537,6.26379399603841,0.523776422439876,0.600434054148779,NA
"Lynx1",388.831221925321,-2.01235284158973,0.516856195816452,-3.89344823159354,9.88293003463422e-05,0.000711798679775568
"Lypd2",28.7574072299204,-3.26028285121184,1.37505020188216,-2.37102823355045,0.0177386759999188,0.0538744203658631
"Slurp1",6.03350006320092,1.82301196972389,1.16275139541265,1.5678432869796,0.11691770993799,0.233910251999597
"Psca",3.15990041983395,0.637033190440074,2.20143008630684,0.289372437672447,0.772296384729708,0.862900007804302
"Zbtb11",1782.77194305088,0.00275048522920208,0.156290541427856,0.0175985392594708,0.985959121999333,0.991861168751775
"Arc",228.547971953075,-0.242956139324849,0.483259588095705,-0.502744581400284,0.615143861380312,0.749870010881592
"Mroh4",0.125561131793698,0,6.34335724256334,0,1,NA
"Cep97",246.258728876512,-0.612717707518692,0.281481552978461,-2.17675972380889,0.0294984995824418,0.0806282004151771
"Ptk2",925.720844374006,-1.01203897772708,0.271645696795106,-3.72558442731536,0.000194863215967298,0.00127055369309675
"Mapk12",368.462312197539,-1.09371511253594,0.323569623553029,-3.38015386155894,0.000724452621122334,0.00386696380311508
"Miox",0.526125574196607,0.26348607171305,6.18745791291187,0.0425838972032784,0.966033232016087,NA
"Lmf2",1357.32930387751,-0.0921419017764632,0.127611641391524,-0.722049342612589,0.470264141469228,0.629098542071605
"Tymp",94.4941103083666,-1.68109130186965,0.780961676517037,-2.15259128894397,0.0313508137557227,0.0844093307489555
"Chkb",338.52294951552,-1.10402378078227,0.237448923248947,-4.64952110827131,3.32706633472015e-06,3.78999415053507e-05
"Mapk8ip2",2.65747988004125,-1.46458680550702,2.7184592872212,-0.538756203703943,0.590055087040135,NA
"Arsa",1070.02781886283,0.240454407846578,0.155053173967943,1.55078675072005,0.120952796779671,0.24001666593061
"Rabl2",198.44868264269,0.0965076405488392,0.391993724712553,0.246196901798894,0.805529813770452,0.885861333711869
"Acr",4.75129089877785,-0.747699678576942,1.51259187188376,-0.494316869259495,0.621082413315194,0.754754454373934
"Shank3",631.76491577994,-1.92021276430603,0.479321289315281,-4.00610781767923,6.17274811431796e-05,0.000473143110734063
"Kif21a",238.136565659532,-1.73261312474607,0.532579681290013,-3.25324676403227,0.00114094369815963,0.00561884689632548
"Yaf2",558.75918979572,0.0717183226738621,0.161168657621119,0.444989266104457,0.656327511198213,0.779346970257737
"Zcrb1",833.142213167396,0.179849033640908,0.125805887746183,1.42957564914417,0.152838848588156,0.285492812786458
"Alcam",7381.3133362709,-0.670478091696899,0.265800112132781,-2.52248987525619,0.0116527304607708,0.0385195694524928
"Cblb",1467.78158580419,-0.313979297545959,0.222547268746031,-1.41084318542804,0.158290857608237,0.292945863062065
"Bbx",1504.97783043902,-0.162300890898185,0.139503746120372,-1.16341600431391,0.244660759252905,0.400859163110406
"Retnlb",1.26796359793585,0,5.38236177856605,0,1,NA
"Retnlg",12176.3544615984,-0.412312822702544,1.01914112803084,-0.404568917259971,0.685794410054579,0.802266529546633
"Morc1",5.45259238192814,0.887296038059692,1.96004826858739,0.452690911892271,0.650771324619932,0.775221420158911
"Nectin3",445.956298192351,-1.21002071776973,0.36815529903045,-3.28671275669903,0.0010136417079743,0.00511368826789231
"Cd96",257.071190717392,-0.171604719860816,0.446303564247362,-0.3845022393003,0.700606236506164,0.81253894852737
"Tagln3",4.33243232239759,-0.356672371370424,1.67767803950327,-0.21259881989993,0.83163989198685,0.90192907305964
"Gcsam",48.1841993818192,0.244676469876131,1.04423293529189,0.234312155465331,0.814742649868615,0.891647144793543
"Cd200",1663.88935213039,-1.17646273588034,0.35272079187675,-3.33539378163854,0.000851786874244949,0.00443373736775965
"Atg3",2605.13189669095,0.345975103988749,0.149293764342734,2.3174116180398,0.020481320067203,0.0602438463607941
"Slc35a5",844.456962547848,0.258959463849393,0.18962336463737,1.36565166610465,0.172048321732725,0.311643972705401
"Ccdc80",744.234274744446,-0.141503211360554,0.433308476059916,-0.326564605075916,0.743997218015085,0.84345948936296
"Cd200r1",586.746953950225,2.35157585498932,0.484398200076063,4.85463375920897,1.20609438202727e-06,1.57826362063326e-05
"Gtpbp8",259.710326378427,0.202315675521058,0.267131779439914,0.757362811512903,0.448832529562371,0.609823837653681
"Mzt2",144.241764371485,0.570161420540151,0.290818109416562,1.96054304074807,0.0499323524376467,0.121651244933434
"Prkdc",792.472710201299,-0.289620163352423,0.162593040676762,-1.78125805475397,0.0748703034600443,0.16745105506254
"Mcm4",1142.13205540814,0.118739349859603,0.22136702010694,0.536391327860135,0.591688123642747,0.73177919477823
"Ube2v2",166.288189235052,-0.609009640991304,0.300873933488124,-2.02413560367583,0.0429562011833538,0.108226742320407
"Snai2",19.9401543874167,-1.05081840683576,0.971345943636314,-1.08181684776686,0.279333918841192,0.440623288095669
"Fopnl",519.923204998608,-0.0321771046783884,0.138154059134814,-0.232907414229423,0.815833301032496,0.892215986413609
"Nde1",923.677957490294,0.139503261363517,0.131237660721295,1.06298192604771,0.287790147823523,0.450147339905308
"Mpv17l",95.4228738400855,-0.983357007937459,0.562877039174802,-1.74701922355741,0.080634003606321,0.176824588517355
"Pdxdc1",1570.82338549287,0.00657158836291006,0.102104495254762,0.0643614009991749,0.94868246381544,0.972642234779028
"Ntan1",626.934584237301,-0.133397770260973,0.111491318167075,-1.19648572152559,0.23150706729405,0.385450511850293
"Rrn3",690.010661073552,-0.23924793946718,0.14566376663763,-1.64246706638008,0.100493245933492,0.209107833936166
"Pla2g10",2.19799256491471,-0.213261666337658,2.24341285035394,-0.0950612662774098,0.92426616373594,NA
"Bfar",932.119680087817,0.427303759092695,0.134088109273965,3.18673864078163,0.00143886732253997,0.00681154268436599
"Parn",594.930633524374,-0.0995404094098905,0.152400094618496,-0.65315188720237,0.513658364207019,0.667051647211592
"B3gnt5",1683.07448130707,-1.35980272046344,0.292768906581421,-4.64462820297916,3.40689435533378e-06,3.86683746401682e-05
"Boc",180.359179226639,-3.13256625270192,0.469989938273434,-6.66517726785766,2.64346091368184e-11,1.11661217891712e-09
"Sidt1",396.201520327573,-0.958282720908144,0.381789129719161,-2.50997905994087,0.0120738321064602,0.0396266110860704
"Naa50",2860.35801220019,0.456903280031324,0.131103295303424,3.48506327757722,0.000492020671809562,0.00281059615486537
"Ccdc191",221.056041371161,-0.313654150827006,0.324983132672548,-0.965139785094764,0.334474802005744,0.500133659753247
"Hira",335.728709710948,-0.134311738065647,0.155516529727634,-0.863649274458962,0.387780586998247,0.55296221614998
"Qtrt2",401.504936964961,-0.0564441774141401,0.177820319599442,-0.317422539456042,0.750923006827129,0.847193797278654
"Mrpl40",449.589349284375,0.536163296076564,0.14890970908367,3.60059326806759,0.000317491911384072,0.00193724587503624
"Gbe1",415.830210229578,-0.497003144062861,0.207066727474799,-2.40020765346451,0.0163857735628338,0.0505613534083966
"Zbtb20",1327.94242916703,-1.1810573025233,0.175727324457239,-6.72096559923834,1.80524214991307e-11,7.88104177681325e-10
"Usp7",4837.36383931721,-0.292264453153701,0.0895810889705534,-3.2625686572059,0.00110407425355948,0.00547622231319617
"Pmm2",1081.69659246029,0.151125971943794,0.100047255391114,1.51054590506255,0.130904185223905,0.254750530552161
"Tmem114",0.636126957557294,-1.72553883516737,6.32606579275833,-0.272766501597668,0.785032711272775,NA
"Dgcr8",358.373108261057,-0.122235378522295,0.208321632760853,-0.586762771116611,0.557363043355117,0.704142150147304
"Trmt2a",1237.99206491576,-0.293441782529306,0.113176418431658,-2.59278201762941,0.00952030907282455,0.0326515054858843
"Arl6",106.658636484632,-0.0144083092415454,0.429076661899813,-0.0335798017485968,0.97321222905342,0.986560828255595
"Crybg3",1826.89106182586,-0.212866684415661,0.206116755872159,-1.03274808258523,0.301721805586333,0.465601313142654
"Riox2",344.817513393744,-0.220096896279248,0.158655802372577,-1.38726030178453,0.165362403561389,0.302487009042714
"Cpox",448.558183717075,-0.313163925933272,0.26009734622208,-1.20402584064,0.228579591053029,0.38286040387609
"Cldnd1",1050.81663299825,-0.0591285591583266,0.139614276271546,-0.423513703164016,0.67192050284478,0.792083688260753
"St3gal6",3284.47558255443,-0.272434483790233,0.287981499280157,-0.946013839330703,0.34414152754271,0.509662931876077
"Cmss1",90.5930150805355,0.430296909639294,0.358745051565339,1.19945043913985,0.230352844935972,0.384224611900139
"Tbc1d23",3052.77653481409,0.422208840201778,0.174259829080501,2.42286958749819,0.0153984534568183,0.0480747960600507
"Klhl22",448.271897824199,-0.229994047208098,0.215460714268647,-1.06745235663393,0.285767616793167,0.447818330665454
"Nit2",291.554666461881,0.0964714481832515,0.182200432432862,0.52947979812726,0.596472654893993,0.734731330654021
"Tomm70a",1285.6488358229,0.120876827586353,0.104164249135521,1.16044447677138,0.245867887246081,0.402104625851422
"Tmem30c",1.48778823790306,-3.35672555278712,3.98613826582271,-0.842099628497033,0.399732189204467,NA
"Tmem45a",36.0796230708411,-1.59931008933622,0.657030630284325,-2.43414844851925,0.0149268718677636,0.0468740366528587
"Adgrg7",5.39550708980071,1.98097958096669,1.68209743521569,1.17768420514396,0.238922526061739,0.394435424085657
"Slc7a4",242.208959347585,-1.04098575425796,0.416188923158795,-2.50123368579125,0.0123761484577912,0.0403590309557992
"Tfg",1030.05310718797,0.596841307584837,0.130384967913938,4.57753157540974,4.70494789567162e-06,5.15302247101974e-05
"P2rx6",106.442537516015,-1.26683713172051,0.64911782465624,-1.95162893946319,0.0509822748215213,0.123688601860534
"Lrrc74b",82.4957189041395,-3.08311758504709,0.927665191716267,-3.32352406081232,0.000888877544605036,0.00457735326017533
"Thap7",259.804210658474,0.0516817272346429,0.189199862927558,0.273159432755145,0.784730662448109,0.871743231459343
"Lztr1",1642.74160354343,-0.0373498464914311,0.139552991979975,-0.267639166753161,0.788977079699372,0.874781695418664
"Ncam2",2.89195595073263,0.832816321731807,2.09230083439276,0.398038517235268,0.690601793821772,NA
"Aifm3",68.6917812183596,-1.92107537410724,0.944105536476885,-2.03480998668444,0.0418699958243616,0.10617980930374
"Snap29",1002.05960373329,-0.204521710155322,0.20256431183855,-1.00966309563124,0.312656729127344,0.477450563552337
"Serpind1",124.464209771844,0.462749023063468,0.626001200514656,0.739214274162776,0.459776894508784,0.619844137348209
"Ccdc116",35.0513731860284,-0.533622237825627,0.518472375661125,-1.02922019161616,0.303376216112306,0.467600284183356
"Sdf2l1",619.129038354709,1.15974648195968,0.376129064698293,3.08337374270706,0.00204667936470225,0.009147140918196
"Dlg1",2259.18763348518,-0.348201254211337,0.099101213735157,-3.51359222644726,0.000442090912641278,0.00256475088109522
"Ppil2",1609.87443922492,-0.000746595469860734,0.115427991542403,-0.00646806255470942,0.994839268733231,0.997040432055484
"Senp5",1066.81345923393,0.0971042349395314,0.209494459910827,0.463516958781939,0.642993861868387,0.77018325162025
"Ypel1",50.9194940455268,-0.250901119968952,0.553289740381157,-0.453471484571732,0.650209272157079,0.774965356100282
"Ncbp2",606.786880680716,0.244008465253944,0.20545203612215,1.18766632767207,0.234964894896315,0.389587907560468
"Top3b",1588.86624884367,-0.238284167380536,0.1200042265436,-1.98563145852169,0.0470742607308848,0.115971566986601
"Meltf",3.22358892932781,2.04172611937448,2.25417741738719,0.905752184200764,0.365067034827656,0.530233858842004
"Pak2",6116.58847149025,0.331947055732395,0.102035760467668,3.25324233593161,0.00114096147923347,0.00561884689632548
"Spag6l",140.462468563101,-1.76236279238937,0.964493873174767,-1.82724104466139,0.0676635350948498,0.154901624432021
"Wdr53",143.164456511429,0.163554047714938,0.280008709240723,0.584103430776971,0.559150726761438,0.705608938922448
"Fgd4",1599.97440437158,0.94412689386184,0.305906432915271,3.08632572667519,0.00202646697937364,0.00907636031554096
"Dnm1l",1833.97617473616,0.0869902245473979,0.114724681955956,0.758252043625579,0.44830011050545,0.609520211552015
"Igsf11",11.8698890533004,-0.184601979780551,1.07380236594473,-0.171914297858842,0.86350490587119,0.921873272500903
"Tnk2",1515.45459833025,-0.640989502680712,0.243396421483742,-2.63352065233025,0.00845046963372533,0.0296259286463646
"Yars2",218.773266746766,0.531717141729865,0.224859627956334,2.36466255219955,0.0180465058128354,0.0545549012280086
"B4galt4",283.197464215261,-0.92032369970098,0.339183404319955,-2.71335120757509,0.00666064726666227,0.0243393163737818
"Tfrc",3516.28029430474,-1.19704584052846,0.299707944970427,-3.994041067702,6.4956605141304e-05,0.000494981366042633
"Arhgap31",4641.35982661665,-0.116644802072033,0.260645489099347,-0.447522811444373,0.654497621210532,0.778118311417877
"Fyttd1",1208.28810915172,-0.207710863456367,0.138104674991205,-1.5040103708987,0.132578696422552,0.257400303899138
"Lrch3",548.546014679769,-0.628834311868507,0.111027637227516,-5.66376379405346,1.48088224406076e-08,3.25981811160924e-07
"Lmln",141.817242220133,0.707284777926339,0.362879143948478,1.9490918387604,0.0512844581339806,0.124267410259842
"Popdc2",71.1695647969224,0.11486861472654,0.852220637338796,0.134787412664914,0.892779958251839,0.938940555559113
"Maats1",87.8403552030778,-0.8716232814579,1.21257434446459,-0.718820487532882,0.472251532651331,0.630521481042841
"Osbpl11",1262.49807483331,0.388724003970905,0.191738656446793,2.02736376260556,0.0426252250167603,0.107554026765733
"Snx4",1808.03372442908,0.029107247615396,0.152006792129377,0.191486493515515,0.848144461367048,0.913300936110349
"Nr1i2",25.1604825311841,5.33609204528269,1.6379721329059,3.25774287491448,0.00112302111537558,0.00555725089403403
"Zfp148",1609.57275792903,-0.242231301391659,0.119513899129752,-2.02680443994782,0.0426824162272007,0.107670631334972
"Gsk3b",3174.11458793599,-0.106082706882072,0.150155626472802,-0.706485060693263,0.479886539932418,0.636792896298503
"Umps",570.779126357573,0.522803925106869,0.194733447509975,2.68471560377469,0.00725915461707491,0.0261654353114077
"Fstl1",1020.72466010497,-1.27778586287578,0.405837696972163,-3.14851447366515,0.0016410259658119,0.00761702167478538
"Itgb5",3747.02247038211,1.7309928973443,0.328467739412377,5.26990230590383,1.36496388076233e-07,2.37561475416866e-06
"Cyp2ab1",116.716690941214,0.554414921848063,0.756535614321686,0.732833869751334,0.463659760876656,0.622983012615308
"Ndufb4",149.080823646124,0.161475569644989,0.240024796101265,0.67274536742805,0.501109299848087,0.655219379848218
"Hgd",2.05785503880361,-2.16113954715527,1.81362109534286,-1.19161579709499,0.233411927988852,NA
"Abcc5",3509.72784316013,0.789863434292059,0.202815756552202,3.89448752759383,9.84065547883903e-05,0.000709080702991126
"Muc13",145.686758441197,4.03575898926755,0.959730491913876,4.20509614237589,2.60971197551696e-05,0.00022288081128609
"Rabl3",192.936023424958,-0.148419869144855,0.206054356165451,-0.720294741188007,0.471343541922799,0.62989239409311
"Gtf2e1",255.722187148877,0.061849215429143,0.221029068299563,0.27982389784731,0.779612616006418,0.867970193443817
"Hcls1",10147.7798768802,0.53492557453401,0.15491993305379,3.45291638067179,0.000554560879723063,0.00310774052515765
"Ropn1",0.289716444259394,-0.992145910229421,6.34335724256334,-0.156407068416739,0.875712165954241,NA
"Ccdc14",123.338649714593,-0.0666675688822377,0.383715137743871,-0.173742347706746,0.862067954969259,0.920830324273773
"Mylk",1586.56951939212,-2.01913783713581,0.410114574205422,-4.92335060524927,8.50748301081211e-07,1.16839588731092e-05
"Iqcb1",237.20609945488,-0.978263701568941,0.283466091512319,-3.45107838595371,0.000558351378621499,0.00312440877066789
"Eaf2",48.1045741763853,-1.02284226243034,0.675259001119293,-1.51474065615549,0.129838094159371,0.253148649403294
"Adcy5",87.1851793968987,-0.884066675860571,0.806013149133324,-1.09683902404219,0.272711767760239,0.433327797715003
"Ap2m1",1386.39678033182,0.400786140915891,0.0727175081105596,5.51154943740008,3.55688490375274e-08,7.13614302448673e-07
"Ece2",0.830351654388036,0.346021664951218,3.81062741203944,0.0908043814144581,0.927648028571731,NA
"Clcn2",293.164739113447,0.155127313068306,0.320777873866957,0.483597298025129,0.628671692724274,0.759889885263009
"Pdia5",126.076576146649,-0.299124029382088,0.415381525198178,-0.720118761274653,0.471451877068637,0.629932579867122
"Thpo",10.236450964915,-0.482837109693551,1.66857845001332,-0.289370337780461,0.772297991500837,0.862900007804302
"Slc49a4",1901.57738414318,0.752260062317106,0.200265306605725,3.7563174324454,0.000172431956734464,0.00114532046400465
"Hspbap1",400.374465352679,0.65431806971099,0.273661648013788,2.39097467423723,0.0168037119486876,0.0515254490967312
"Ehhadh",182.270670319234,-0.47169301015405,0.30938805095678,-1.52459996013208,0.127358907358618,0.249466394674501
"Senp2",3452.18726617412,0.325282629166095,0.133754670204689,2.43193474043415,0.0150184129819469,0.047104711317449
"Tmem41a",208.278348647232,0.622861113520834,0.231368993156875,2.69206821978309,0.00710104183522031,0.0256962683127248
"Tra2b",2482.12269305667,-0.32639528142495,0.152387378671146,-2.14187870590855,0.0322032438107685,0.0862459766831769
"Chodl",1.08706024355506,-0.943362346817438,6.15485944470565,-0.15327114376737,0.878184455709446,NA
"Dgkg",704.845493183526,0.540299343659553,0.500929621838499,1.07859331950976,0.280769060698986,0.442129939512792
"Btg3",227.245418782459,-0.472524894042105,0.337330259825389,-1.40077825892849,0.161280391934169,0.296826571542526
"D16Ertd472e",1676.63450883404,0.0336012433192311,0.256202038397125,0.131151350432066,0.895655580169152,0.940423316255538
"Cxadr",981.835673510913,0.737621878436568,0.265319367358833,2.78012828757792,0.00543374277399718,0.0206828947430107
"Usp25",3635.01943364622,-0.176876676340191,0.106605406262651,-1.65917173003784,0.097081192450964,0.203536368244494
